image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0005734.jpg,data\raw\images\fairface_0005741.jpg,1,Female_0-19_Light,train_identity_0073,train_identity_0073,train
data\raw\images\fairface_0007444.jpg,data\raw\images\fairface_0007447.jpg,1,Female_40-59_Medium,train_identity_0736,train_identity_0736,train
data\raw\images\fairface_0004189.jpg,data\raw\images\fairface_0004227.jpg,1,Female_20-39_Light,train_identity_0347,train_identity_0347,train
data\raw\images\fairface_0002671.jpg,data\raw\images\fairface_0002674.jpg,1,Female_40-59_Medium,train_identity_0713,train_identity_0713,train
data\raw\images\fairface_0001644.jpg,data\raw\images\fairface_0001670.jpg,1,Male_20-39_Light,train_identity_1125,train_identity_1125,train
data\raw\images\fairface_0001682.jpg,data\raw\images\fairface_0001730.jpg,1,Male_0-19_Medium,train_identity_0950,train_identity_0950,train
data\raw\images\fairface_0007900.jpg,data\raw\images\fairface_0007966.jpg,1,Male_0-19_Dark,train_identity_0849,train_identity_0849,train
data\raw\images\fairface_0007281.jpg,data\raw\images\fairface_0007341.jpg,1,Male_0-19_Medium,train_identity_1013,train_identity_1013,train
data\raw\images\fairface_0000384.jpg,data\raw\images\fairface_0000409.jpg,1,Male_20-39_Medium,train_identity_1260,train_identity_1260,train
data\raw\images\fairface_0003336.jpg,data\raw\images\fairface_0003337.jpg,1,Female_40-59_Medium,train_identity_0718,train_identity_0718,train
data\raw\images\fairface_0008241.jpg,data\raw\images\fairface_0008301.jpg,1,Female_20-39_Light,train_identity_0424,train_identity_0424,train
data\raw\images\fairface_0003415.jpg,data\raw\images\fairface_0003679.jpg,1,Male_60+_Light,train_identity_1658,train_identity_1658,train
data\raw\images\fairface_0008815.jpg,data\raw\images\fairface_0008823.jpg,1,Male_20-39_Medium,train_identity_1461,train_identity_1461,train
data\raw\images\fairface_0005328.jpg,data\raw\images\fairface_0005329.jpg,1,Male_60+_Light,train_identity_1665,train_identity_1665,train
data\raw\images\fairface_0002577.jpg,data\raw\images\fairface_0002587.jpg,1,Female_20-39_Light,train_identity_0320,train_identity_0320,train
data\raw\images\fairface_0008736.jpg,data\raw\images\fairface_0008740.jpg,1,Male_20-39_Medium,train_identity_1460,train_identity_1460,train
data\raw\images\fairface_0006654.jpg,data\raw\images\fairface_0006659.jpg,1,Male_40-59_Medium,train_identity_1607,train_identity_1607,train
data\raw\images\fairface_0005816.jpg,data\raw\images\fairface_0005905.jpg,1,Male_0-19_Medium,train_identity_0998,train_identity_0998,train
data\raw\images\fairface_0003870.jpg,data\raw\images\fairface_0003885.jpg,1,Male_40-59_Medium,train_identity_1581,train_identity_1581,train
data\raw\images\fairface_0004875.jpg,data\raw\images\fairface_0004905.jpg,1,Male_20-39_Light,train_identity_1173,train_identity_1173,train
data\raw\images\fairface_0003938.jpg,data\raw\images\fairface_0003982.jpg,1,Female_20-39_Light,train_identity_0343,train_identity_0343,train
data\raw\images\fairface_0007898.jpg,data\raw\images\fairface_0007899.jpg,1,Female_20-39_Medium,train_identity_0623,train_identity_0623,train
data\raw\images\fairface_0007772.jpg,data\raw\images\fairface_0007780.jpg,1,Male_40-59_Medium,train_identity_1616,train_identity_1616,train
data\raw\images\fairface_0006611.jpg,data\raw\images\fairface_0006624.jpg,1,Female_20-39_Light,train_identity_0394,train_identity_0394,train
data\raw\images\fairface_0005540.jpg,data\raw\images\fairface_0005545.jpg,1,Female_20-39_Light,train_identity_0371,train_identity_0371,train
data\raw\images\fairface_0008366.jpg,data\raw\images\fairface_0008532.jpg,1,Male_60+_Light,train_identity_1679,train_identity_1679,train
data\raw\images\fairface_0007645.jpg,data\raw\images\fairface_0007756.jpg,1,Female_0-19_Medium,train_identity_0188,train_identity_0188,train
data\raw\images\fairface_0000575.jpg,data\raw\images\fairface_0000578.jpg,1,Male_20-39_Medium,train_identity_1264,train_identity_1264,train
data\raw\images\fairface_0007546.jpg,data\raw\images\fairface_0007554.jpg,1,Male_0-19_Medium,train_identity_1017,train_identity_1017,train
data\raw\images\fairface_0004210.jpg,data\raw\images\fairface_0004215.jpg,1,Male_0-19_Medium,train_identity_0977,train_identity_0977,train
data\raw\images\fairface_0005643.jpg,data\raw\images\fairface_0005688.jpg,1,Male_20-39_Light,train_identity_1186,train_identity_1186,train
data\raw\images\fairface_0007544.jpg,data\raw\images\fairface_0007587.jpg,1,Female_20-39_Light,train_identity_0408,train_identity_0408,train
data\raw\images\fairface_0001549.jpg,data\raw\images\fairface_0001559.jpg,1,Female_20-39_Medium,train_identity_0486,train_identity_0486,train
data\raw\images\fairface_0000813.jpg,data\raw\images\fairface_0000892.jpg,1,Female_20-39_Dark,train_identity_0220,train_identity_0220,train
data\raw\images\fairface_0008877.jpg,data\raw\images\fairface_0008930.jpg,1,Female_20-39_Dark,train_identity_0267,train_identity_0267,train
data\raw\images\fairface_0007835.jpg,data\raw\images\fairface_0007848.jpg,1,Male_0-19_Medium,train_identity_1021,train_identity_1021,train
data\raw\images\fairface_0004976.jpg,data\raw\images\fairface_0004996.jpg,1,Male_20-39_Medium,train_identity_1371,train_identity_1371,train
data\raw\images\fairface_0006761.jpg,data\raw\images\fairface_0006789.jpg,1,Male_20-39_Medium,train_identity_1414,train_identity_1414,train
data\raw\images\fairface_0005473.jpg,data\raw\images\fairface_0005486.jpg,1,Male_20-39_Light,train_identity_1183,train_identity_1183,train
data\raw\images\fairface_0009778.jpg,data\raw\images\fairface_0009800.jpg,1,Female_60+_Medium,train_identity_0815,train_identity_0815,train
data\raw\images\fairface_0000002.jpg,data\raw\images\fairface_0000021.jpg,1,Male_0-19_Medium,train_identity_0926,train_identity_0926,train
data\raw\images\fairface_0004624.jpg,data\raw\images\fairface_0004632.jpg,1,Male_20-39_Medium,train_identity_1361,train_identity_1361,train
data\raw\images\fairface_0003852.jpg,data\raw\images\fairface_0004330.jpg,1,Male_60+_Dark,train_identity_1639,train_identity_1639,train
data\raw\images\fairface_0009837.jpg,data\raw\images\fairface_0009846.jpg,1,Female_40-59_Light,train_identity_0701,train_identity_0701,train
data\raw\images\fairface_0005751.jpg,data\raw\images\fairface_0005922.jpg,1,Female_20-39_Dark,train_identity_0251,train_identity_0251,train
data\raw\images\fairface_0003483.jpg,data\raw\images\fairface_0003521.jpg,1,Male_0-19_Medium,train_identity_0969,train_identity_0969,train
data\raw\images\fairface_0007513.jpg,data\raw\images\fairface_0007538.jpg,1,Female_20-39_Dark,train_identity_0260,train_identity_0260,train
data\raw\images\fairface_0007208.jpg,data\raw\images\fairface_0007221.jpg,1,Male_20-39_Light,train_identity_1207,train_identity_1207,train
data\raw\images\fairface_0000677.jpg,data\raw\images\fairface_0000679.jpg,1,Male_20-39_Dark,train_identity_1048,train_identity_1048,train
data\raw\images\fairface_0002493.jpg,data\raw\images\fairface_0002529.jpg,1,Female_20-39_Medium,train_identity_0506,train_identity_0506,train
data\raw\images\fairface_0007593.jpg,data\raw\images\fairface_0007597.jpg,1,Male_20-39_Medium,train_identity_1432,train_identity_1432,train
data\raw\images\fairface_0001848.jpg,data\raw\images\fairface_0001882.jpg,1,Female_20-39_Light,train_identity_0306,train_identity_0306,train
data\raw\images\fairface_0008706.jpg,data\raw\images\fairface_0008822.jpg,1,Female_40-59_Medium,train_identity_0745,train_identity_0745,train
data\raw\images\fairface_0003004.jpg,data\raw\images\fairface_0003031.jpg,1,Female_20-39_Medium,train_identity_0519,train_identity_0519,train
data\raw\images\fairface_0005559.jpg,data\raw\images\fairface_0005659.jpg,1,Female_0-19_Medium,train_identity_0164,train_identity_0164,train
data\raw\images\fairface_0005719.jpg,data\raw\images\fairface_0005850.jpg,1,Male_60+_Light,train_identity_1667,train_identity_1667,train
data\raw\images\fairface_0001842.jpg,data\raw\images\fairface_0001874.jpg,1,Female_20-39_Dark,train_identity_0225,train_identity_0225,train
data\raw\images\fairface_0001989.jpg,data\raw\images\fairface_0002079.jpg,1,Female_0-19_Dark,train_identity_0008,train_identity_0008,train
data\raw\images\fairface_0008245.jpg,data\raw\images\fairface_0008305.jpg,1,Female_20-39_Light,train_identity_0424,train_identity_0424,train
data\raw\images\fairface_0007133.jpg,data\raw\images\fairface_0007140.jpg,1,Male_20-39_Medium,train_identity_1422,train_identity_1422,train
data\raw\images\fairface_0002288.jpg,data\raw\images\fairface_0002289.jpg,1,Female_0-19_Medium,train_identity_0125,train_identity_0125,train
data\raw\images\fairface_0005185.jpg,data\raw\images\fairface_0005383.jpg,1,Male_0-19_Light,train_identity_0895,train_identity_0895,train
data\raw\images\fairface_0004936.jpg,data\raw\images\fairface_0004943.jpg,1,Female_20-39_Medium,train_identity_0559,train_identity_0559,train
data\raw\images\fairface_0007528.jpg,data\raw\images\fairface_0007531.jpg,1,Male_0-19_Medium,train_identity_1016,train_identity_1016,train
data\raw\images\fairface_0006306.jpg,data\raw\images\fairface_0006312.jpg,1,Female_40-59_Medium,train_identity_0733,train_identity_0733,train
data\raw\images\fairface_0006347.jpg,data\raw\images\fairface_0006545.jpg,1,Male_60+_Medium,train_identity_1727,train_identity_1727,train
data\raw\images\fairface_0003839.jpg,data\raw\images\fairface_0003848.jpg,1,Female_20-39_Medium,train_identity_0538,train_identity_0538,train
data\raw\images\fairface_0008200.jpg,data\raw\images\fairface_0008250.jpg,1,Female_0-19_Light,train_identity_0089,train_identity_0089,train
data\raw\images\fairface_0000225.jpg,data\raw\images\fairface_0000336.jpg,1,Male_40-59_Dark,train_identity_1493,train_identity_1493,train
data\raw\images\fairface_0004402.jpg,data\raw\images\fairface_0004501.jpg,1,Male_20-39_Light,train_identity_1166,train_identity_1166,train
data\raw\images\fairface_0008406.jpg,data\raw\images\fairface_0008464.jpg,1,Male_0-19_Medium,train_identity_1027,train_identity_1027,train
data\raw\images\fairface_0005763.jpg,data\raw\images\fairface_0005785.jpg,1,Female_20-39_Light,train_identity_0375,train_identity_0375,train
data\raw\images\fairface_0007584.jpg,data\raw\images\fairface_0007654.jpg,1,Female_20-39_Medium,train_identity_0618,train_identity_0618,train
data\raw\images\fairface_0002042.jpg,data\raw\images\fairface_0002045.jpg,1,Male_0-19_Medium,train_identity_0953,train_identity_0953,train
data\raw\images\fairface_0008215.jpg,data\raw\images\fairface_0008362.jpg,1,Male_0-19_Light,train_identity_0913,train_identity_0913,train
data\raw\images\fairface_0009559.jpg,data\raw\images\fairface_0009573.jpg,1,Female_40-59_Light,train_identity_0700,train_identity_0700,train
data\raw\images\fairface_0008670.jpg,data\raw\images\fairface_0008692.jpg,1,Female_20-39_Medium,train_identity_0640,train_identity_0640,train
data\raw\images\fairface_0002565.jpg,data\raw\images\fairface_0002890.jpg,1,Female_40-59_Light,train_identity_0683,train_identity_0683,train
data\raw\images\fairface_0004912.jpg,data\raw\images\fairface_0004940.jpg,1,Female_20-39_Medium,train_identity_0559,train_identity_0559,train
data\raw\images\fairface_0004110.jpg,data\raw\images\fairface_0004202.jpg,1,Male_20-39_Light,train_identity_1163,train_identity_1163,train
data\raw\images\fairface_0000744.jpg,data\raw\images\fairface_0000866.jpg,1,Male_0-19_Light,train_identity_0864,train_identity_0864,train
data\raw\images\fairface_0006182.jpg,data\raw\images\fairface_0006312.jpg,1,Female_40-59_Medium,train_identity_0733,train_identity_0733,train
data\raw\images\fairface_0000961.jpg,data\raw\images\fairface_0001030.jpg,1,Male_60+_Medium,train_identity_1692,train_identity_1692,train
data\raw\images\fairface_0008840.jpg,data\raw\images\fairface_0008879.jpg,1,Male_0-19_Light,train_identity_0917,train_identity_0917,train
data\raw\images\fairface_0001002.jpg,data\raw\images\fairface_0001049.jpg,1,Female_0-19_Medium,train_identity_0111,train_identity_0111,train
data\raw\images\fairface_0000817.jpg,data\raw\images\fairface_0000823.jpg,1,Female_20-39_Medium,train_identity_0471,train_identity_0471,train
data\raw\images\fairface_0007363.jpg,data\raw\images\fairface_0007383.jpg,1,Female_20-39_Medium,train_identity_0613,train_identity_0613,train
data\raw\images\fairface_0005968.jpg,data\raw\images\fairface_0005973.jpg,1,Male_40-59_Medium,train_identity_1601,train_identity_1601,train
data\raw\images\fairface_0003028.jpg,data\raw\images\fairface_0003631.jpg,1,Female_40-59_Dark,train_identity_0669,train_identity_0669,train
data\raw\images\fairface_0009649.jpg,data\raw\images\fairface_0009934.jpg,1,Male_60+_Light,train_identity_1684,train_identity_1684,train
data\raw\images\fairface_0003720.jpg,data\raw\images\fairface_0003731.jpg,1,Female_20-39_Medium,train_identity_0535,train_identity_0535,train
data\raw\images\fairface_0001236.jpg,data\raw\images\fairface_0001315.jpg,1,Female_0-19_Medium,train_identity_0113,train_identity_0113,train
data\raw\images\fairface_0004264.jpg,data\raw\images\fairface_0004288.jpg,1,Male_20-39_Medium,train_identity_1352,train_identity_1352,train
data\raw\images\fairface_0006906.jpg,data\raw\images\fairface_0007033.jpg,1,Female_40-59_Light,train_identity_0694,train_identity_0694,train
data\raw\images\fairface_0006116.jpg,data\raw\images\fairface_0006130.jpg,1,Female_20-39_Medium,train_identity_0583,train_identity_0583,train
data\raw\images\fairface_0001007.jpg,data\raw\images\fairface_0001022.jpg,1,Male_20-39_Medium,train_identity_1276,train_identity_1276,train
data\raw\images\fairface_0002927.jpg,data\raw\images\fairface_0002946.jpg,1,Female_20-39_Light,train_identity_0327,train_identity_0327,train
data\raw\images\fairface_0001888.jpg,data\raw\images\fairface_0001893.jpg,1,Female_20-39_Light,train_identity_0307,train_identity_0307,train
data\raw\images\fairface_0003983.jpg,data\raw\images\fairface_0004117.jpg,1,Male_40-59_Medium,train_identity_1582,train_identity_1582,train
data\raw\images\fairface_0000876.jpg,data\raw\images\fairface_0000879.jpg,1,Male_20-39_Medium,train_identity_1272,train_identity_1272,train
data\raw\images\fairface_0003164.jpg,data\raw\images\fairface_0003194.jpg,1,Male_20-39_Medium,train_identity_1325,train_identity_1325,train
data\raw\images\fairface_0009797.jpg,data\raw\images\fairface_0009816.jpg,1,Male_0-19_Medium,train_identity_1043,train_identity_1043,train
data\raw\images\fairface_0006524.jpg,data\raw\images\fairface_0006620.jpg,1,Female_60+_Light,train_identity_0771,train_identity_0771,train
data\raw\images\fairface_0007162.jpg,data\raw\images\fairface_0007168.jpg,1,Male_40-59_Dark,train_identity_1504,train_identity_1504,train
data\raw\images\fairface_0001573.jpg,data\raw\images\fairface_0001599.jpg,1,Female_20-39_Medium,train_identity_0487,train_identity_0487,train
data\raw\images\fairface_0001759.jpg,data\raw\images\fairface_0002496.jpg,1,Female_40-59_Light,train_identity_0682,train_identity_0682,train
data\raw\images\fairface_0001755.jpg,data\raw\images\fairface_0001825.jpg,1,Female_40-59_Medium,train_identity_0709,train_identity_0709,train
data\raw\images\fairface_0003250.jpg,data\raw\images\fairface_0003282.jpg,1,Male_20-39_Light,train_identity_1150,train_identity_1150,train
data\raw\images\fairface_0003159.jpg,data\raw\images\fairface_0003201.jpg,1,Male_0-19_Light,train_identity_0882,train_identity_0882,train
data\raw\images\fairface_0002134.jpg,data\raw\images\fairface_0002156.jpg,1,Male_20-39_Medium,train_identity_1304,train_identity_1304,train
data\raw\images\fairface_0004891.jpg,data\raw\images\fairface_0004942.jpg,1,Female_0-19_Light,train_identity_0068,train_identity_0068,train
data\raw\images\fairface_0000435.jpg,data\raw\images\fairface_0000439.jpg,1,Female_0-19_Medium,train_identity_0103,train_identity_0103,train
data\raw\images\fairface_0002490.jpg,data\raw\images\fairface_0002498.jpg,1,Male_20-39_Light,train_identity_1137,train_identity_1137,train
data\raw\images\fairface_0005425.jpg,data\raw\images\fairface_0005438.jpg,1,Male_20-39_Light,train_identity_1182,train_identity_1182,train
data\raw\images\fairface_0003833.jpg,data\raw\images\fairface_0003842.jpg,1,Female_20-39_Dark,train_identity_0238,train_identity_0238,train
data\raw\images\fairface_0006728.jpg,data\raw\images\fairface_0006790.jpg,1,Male_40-59_Light,train_identity_1538,train_identity_1538,train
data\raw\images\fairface_0003415.jpg,data\raw\images\fairface_0003688.jpg,1,Male_60+_Light,train_identity_1658,train_identity_1658,train
data\raw\images\fairface_0005906.jpg,data\raw\images\fairface_0006045.jpg,1,Female_40-59_Medium,train_identity_0731,train_identity_0731,train
data\raw\images\fairface_0000975.jpg,data\raw\images\fairface_0001010.jpg,1,Female_20-39_Medium,train_identity_0475,train_identity_0475,train
