image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0008597.jpg,data\raw\images\fairface_0008685.jpg,1,Female_20-39_Light,audit_identity_0093,audit_identity_0093,audit
data\raw\images\fairface_0006400.jpg,data\raw\images\fairface_0006423.jpg,1,Female_0-19_Medium,audit_identity_0038,audit_identity_0038,audit
data\raw\images\fairface_0004371.jpg,data\raw\images\fairface_0004490.jpg,1,Male_0-19_Dark,audit_identity_0180,audit_identity_0180,audit
data\raw\images\fairface_0008467.jpg,data\raw\images\fairface_0008574.jpg,1,Female_20-39_Light,audit_identity_0092,audit_identity_0092,audit
data\raw\images\fairface_0007589.jpg,data\raw\images\fairface_0007856.jpg,1,Female_0-19_Medium,audit_identity_0041,audit_identity_0041,audit
data\raw\images\fairface_0000424.jpg,data\raw\images\fairface_0000863.jpg,1,Female_40-59_Medium,audit_identity_0153,audit_identity_0153,audit
data\raw\images\fairface_0009727.jpg,data\raw\images\fairface_0009999.jpg,1,Male_20-39_Light,audit_identity_0270,audit_identity_0270,audit
data\raw\images\fairface_0007479.jpg,data\raw\images\fairface_0007563.jpg,1,Male_0-19_Light,audit_identity_0196,audit_identity_0196,audit
data\raw\images\fairface_0002534.jpg,data\raw\images\fairface_0002609.jpg,1,Male_20-39_Light,audit_identity_0247,audit_identity_0247,audit
data\raw\images\fairface_0009639.jpg,data\raw\images\fairface_0009981.jpg,1,Male_0-19_Medium,audit_identity_0226,audit_identity_0226,audit
data\raw\images\fairface_0009602.jpg,data\raw\images\fairface_0009698.jpg,1,Female_20-39_Medium,audit_identity_0143,audit_identity_0143,audit
data\raw\images\fairface_0004524.jpg,data\raw\images\fairface_0004661.jpg,1,Male_20-39_Medium,audit_identity_0296,audit_identity_0296,audit
data\raw\images\fairface_0000365.jpg,data\raw\images\fairface_0000380.jpg,1,Male_20-39_Medium,audit_identity_0272,audit_identity_0272,audit
data\raw\images\fairface_0000126.jpg,data\raw\images\fairface_0000148.jpg,1,Female_20-39_Dark,audit_identity_0047,audit_identity_0047,audit
data\raw\images\fairface_0003587.jpg,data\raw\images\fairface_0003608.jpg,1,Female_20-39_Medium,audit_identity_0113,audit_identity_0113,audit
data\raw\images\fairface_0003609.jpg,data\raw\images\fairface_0003780.jpg,1,Male_20-39_Light,audit_identity_0251,audit_identity_0251,audit
data\raw\images\fairface_0004431.jpg,data\raw\images\fairface_0005447.jpg,1,Female_20-39_Dark,audit_identity_0054,audit_identity_0054,audit
data\raw\images\fairface_0004564.jpg,data\raw\images\fairface_0004591.jpg,1,Female_20-39_Medium,audit_identity_0118,audit_identity_0118,audit
data\raw\images\fairface_0002186.jpg,data\raw\images\fairface_0002298.jpg,1,Male_40-59_Medium,audit_identity_0339,audit_identity_0339,audit
data\raw\images\fairface_0003534.jpg,data\raw\images\fairface_0003537.jpg,1,Female_20-39_Light,audit_identity_0073,audit_identity_0073,audit
data\raw\images\fairface_0000663.jpg,data\raw\images\fairface_0000902.jpg,1,Female_20-39_Medium,audit_identity_0102,audit_identity_0102,audit
data\raw\images\fairface_0008417.jpg,data\raw\images\fairface_0008490.jpg,1,Male_60+_Medium,audit_identity_0375,audit_identity_0375,audit
data\raw\images\fairface_0001793.jpg,data\raw\images\fairface_0002263.jpg,1,Female_20-39_Medium,audit_identity_0107,audit_identity_0107,audit
data\raw\images\fairface_0000740.jpg,data\raw\images\fairface_0000774.jpg,1,Male_60+_Light,audit_identity_0355,audit_identity_0355,audit
data\raw\images\fairface_0006276.jpg,data\raw\images\fairface_0006454.jpg,1,Male_20-39_Light,audit_identity_0259,audit_identity_0259,audit
data\raw\images\fairface_0006285.jpg,data\raw\images\fairface_0006516.jpg,1,Female_0-19_Medium,audit_identity_0038,audit_identity_0038,audit
data\raw\images\fairface_0001203.jpg,data\raw\images\fairface_0001364.jpg,1,Male_20-39_Light,audit_identity_0243,audit_identity_0243,audit
data\raw\images\fairface_0007664.jpg,data\raw\images\fairface_0008229.jpg,1,Male_0-19_Light,audit_identity_0197,audit_identity_0197,audit
data\raw\images\fairface_0000994.jpg,data\raw\images\fairface_0001122.jpg,1,Male_20-39_Medium,audit_identity_0276,audit_identity_0276,audit
data\raw\images\fairface_0004641.jpg,data\raw\images\fairface_0004755.jpg,1,Male_20-39_Medium,audit_identity_0296,audit_identity_0296,audit
data\raw\images\fairface_0001586.jpg,data\raw\images\fairface_0001649.jpg,1,Female_0-19_Light,audit_identity_0011,audit_identity_0011,audit
data\raw\images\fairface_0005298.jpg,data\raw\images\fairface_0005917.jpg,1,Female_0-19_Dark,audit_identity_0005,audit_identity_0005,audit
data\raw\images\fairface_0003014.jpg,data\raw\images\fairface_0003323.jpg,1,Male_0-19_Medium,audit_identity_0209,audit_identity_0209,audit
data\raw\images\fairface_0001195.jpg,data\raw\images\fairface_0001355.jpg,1,Female_0-19_Medium,audit_identity_0024,audit_identity_0024,audit
data\raw\images\fairface_0008278.jpg,data\raw\images\fairface_0008390.jpg,1,Female_20-39_Light,audit_identity_0091,audit_identity_0091,audit
data\raw\images\fairface_0008559.jpg,data\raw\images\fairface_0008634.jpg,1,Female_20-39_Medium,audit_identity_0138,audit_identity_0138,audit
data\raw\images\fairface_0009878.jpg,data\raw\images\fairface_0009921.jpg,1,Male_20-39_Medium,audit_identity_0322,audit_identity_0322,audit
data\raw\images\fairface_0004521.jpg,data\raw\images\fairface_0004681.jpg,1,Female_0-19_Light,audit_identity_0014,audit_identity_0014,audit
data\raw\images\fairface_0004285.jpg,data\raw\images\fairface_0004695.jpg,1,Male_0-19_Medium,audit_identity_0212,audit_identity_0212,audit
data\raw\images\fairface_0001206.jpg,data\raw\images\fairface_0001290.jpg,1,Male_20-39_Medium,audit_identity_0277,audit_identity_0277,audit
data\raw\images\fairface_0001847.jpg,data\raw\images\fairface_0002044.jpg,1,Male_20-39_Light,audit_identity_0246,audit_identity_0246,audit
data\raw\images\fairface_0008957.jpg,data\raw\images\fairface_0009160.jpg,1,Male_0-19_Medium,audit_identity_0223,audit_identity_0223,audit
data\raw\images\fairface_0005814.jpg,data\raw\images\fairface_0006027.jpg,1,Female_20-39_Light,audit_identity_0083,audit_identity_0083,audit
data\raw\images\fairface_0005224.jpg,data\raw\images\fairface_0005257.jpg,1,Male_40-59_Light,audit_identity_0330,audit_identity_0330,audit
data\raw\images\fairface_0007673.jpg,data\raw\images\fairface_0008001.jpg,1,Male_60+_Light,audit_identity_0361,audit_identity_0361,audit
data\raw\images\fairface_0002755.jpg,data\raw\images\fairface_0002820.jpg,1,Male_20-39_Medium,audit_identity_0285,audit_identity_0285,audit
data\raw\images\fairface_0009430.jpg,data\raw\images\fairface_0009671.jpg,1,Male_20-39_Dark,audit_identity_0238,audit_identity_0238,audit
data\raw\images\fairface_0005376.jpg,data\raw\images\fairface_0006282.jpg,1,Male_60+_Medium,audit_identity_0372,audit_identity_0372,audit
data\raw\images\fairface_0000270.jpg,data\raw\images\fairface_0000285.jpg,1,Female_20-39_Light,audit_identity_0062,audit_identity_0062,audit
data\raw\images\fairface_0008751.jpg,data\raw\images\fairface_0009268.jpg,1,Male_40-59_Light,audit_identity_0334,audit_identity_0334,audit
data\raw\images\fairface_0000718.jpg,data\raw\images\fairface_0000916.jpg,1,Male_20-39_Light,audit_identity_0240,audit_identity_0240,audit
data\raw\images\fairface_0005577.jpg,data\raw\images\fairface_0005732.jpg,1,Female_60+_Medium,audit_identity_0173,audit_identity_0173,audit
data\raw\images\fairface_0006318.jpg,data\raw\images\fairface_0007742.jpg,1,Female_60+_Medium,audit_identity_0174,audit_identity_0174,audit
data\raw\images\fairface_0003827.jpg,data\raw\images\fairface_0003953.jpg,1,Male_20-39_Light,audit_identity_0252,audit_identity_0252,audit
data\raw\images\fairface_0002193.jpg,data\raw\images\fairface_0002305.jpg,1,Male_20-39_Medium,audit_identity_0282,audit_identity_0282,audit
data\raw\images\fairface_0008776.jpg,data\raw\images\fairface_0008921.jpg,1,Male_0-19_Medium,audit_identity_0223,audit_identity_0223,audit
data\raw\images\fairface_0003747.jpg,data\raw\images\fairface_0003822.jpg,1,Female_20-39_Medium,audit_identity_0114,audit_identity_0114,audit
data\raw\images\fairface_0000348.jpg,data\raw\images\fairface_0000746.jpg,1,Female_20-39_Light,audit_identity_0063,audit_identity_0063,audit
data\raw\images\fairface_0003335.jpg,data\raw\images\fairface_0003482.jpg,1,Male_0-19_Medium,audit_identity_0210,audit_identity_0210,audit
data\raw\images\fairface_0004019.jpg,data\raw\images\fairface_0004085.jpg,1,Female_0-19_Light,audit_identity_0013,audit_identity_0013,audit
data\raw\images\fairface_0005298.jpg,data\raw\images\fairface_0005529.jpg,1,Female_0-19_Dark,audit_identity_0005,audit_identity_0005,audit
data\raw\images\fairface_0005085.jpg,data\raw\images\fairface_0005136.jpg,1,Male_20-39_Medium,audit_identity_0299,audit_identity_0299,audit
data\raw\images\fairface_0007975.jpg,data\raw\images\fairface_0008026.jpg,1,Female_20-39_Light,audit_identity_0090,audit_identity_0090,audit
data\raw\images\fairface_0005628.jpg,data\raw\images\fairface_0005709.jpg,1,Female_20-39_Medium,audit_identity_0124,audit_identity_0124,audit
data\raw\images\fairface_0000110.jpg,data\raw\images\fairface_0000636.jpg,1,Female_0-19_Light,audit_identity_0009,audit_identity_0009,audit
data\raw\images\fairface_0002569.jpg,data\raw\images\fairface_0002814.jpg,1,Female_20-39_Medium,audit_identity_0109,audit_identity_0109,audit
data\raw\images\fairface_0002857.jpg,data\raw\images\fairface_0003122.jpg,1,Female_20-39_Dark,audit_identity_0052,audit_identity_0052,audit
data\raw\images\fairface_0005562.jpg,data\raw\images\fairface_0005579.jpg,1,Female_20-39_Medium,audit_identity_0123,audit_identity_0123,audit
data\raw\images\fairface_0004141.jpg,data\raw\images\fairface_0004424.jpg,1,Male_20-39_Light,audit_identity_0253,audit_identity_0253,audit
data\raw\images\fairface_0001793.jpg,data\raw\images\fairface_0001965.jpg,1,Female_20-39_Medium,audit_identity_0107,audit_identity_0107,audit
data\raw\images\fairface_0002367.jpg,data\raw\images\fairface_0002368.jpg,1,Female_0-19_Dark,audit_identity_0002,audit_identity_0002,audit
data\raw\images\fairface_0006493.jpg,data\raw\images\fairface_0006510.jpg,1,Male_0-19_Medium,audit_identity_0217,audit_identity_0217,audit
data\raw\images\fairface_0008428.jpg,data\raw\images\fairface_0008533.jpg,1,Female_20-39_Medium,audit_identity_0137,audit_identity_0137,audit
data\raw\images\fairface_0000066.jpg,data\raw\images\fairface_0002231.jpg,1,Male_0-19_Dark,audit_identity_0177,audit_identity_0177,audit
data\raw\images\fairface_0006914.jpg,data\raw\images\fairface_0007175.jpg,1,Female_20-39_Dark,audit_identity_0057,audit_identity_0057,audit
data\raw\images\fairface_0009666.jpg,data\raw\images\fairface_0009734.jpg,1,Female_0-19_Dark,audit_identity_0008,audit_identity_0008,audit
data\raw\images\fairface_0007238.jpg,data\raw\images\fairface_0007284.jpg,1,Male_20-39_Medium,audit_identity_0308,audit_identity_0308,audit
data\raw\images\fairface_0006885.jpg,data\raw\images\fairface_0006994.jpg,1,Female_0-19_Light,audit_identity_0018,audit_identity_0018,audit
data\raw\images\fairface_0008240.jpg,data\raw\images\fairface_0009403.jpg,1,Female_20-39_Dark,audit_identity_0059,audit_identity_0059,audit
data\raw\images\fairface_0006151.jpg,data\raw\images\fairface_0006373.jpg,1,Male_0-19_Dark,audit_identity_0182,audit_identity_0182,audit
data\raw\images\fairface_0007108.jpg,data\raw\images\fairface_0007427.jpg,1,Female_0-19_Medium,audit_identity_0040,audit_identity_0040,audit
data\raw\images\fairface_0005352.jpg,data\raw\images\fairface_0005495.jpg,1,Female_0-19_Medium,audit_identity_0036,audit_identity_0036,audit
data\raw\images\fairface_0005208.jpg,data\raw\images\fairface_0005632.jpg,1,Male_0-19_Light,audit_identity_0193,audit_identity_0193,audit
data\raw\images\fairface_0008846.jpg,data\raw\images\fairface_0008901.jpg,1,Male_20-39_Light,audit_identity_0267,audit_identity_0267,audit
data\raw\images\fairface_0007615.jpg,data\raw\images\fairface_0007911.jpg,1,Male_20-39_Dark,audit_identity_0236,audit_identity_0236,audit
data\raw\images\fairface_0008112.jpg,data\raw\images\fairface_0008191.jpg,1,Female_20-39_Medium,audit_identity_0135,audit_identity_0135,audit
data\raw\images\fairface_0009025.jpg,data\raw\images\fairface_0009705.jpg,1,Male_0-19_Dark,audit_identity_0185,audit_identity_0185,audit
data\raw\images\fairface_0003058.jpg,data\raw\images\fairface_0003067.jpg,1,Male_20-39_Medium,audit_identity_0287,audit_identity_0287,audit
data\raw\images\fairface_0005001.jpg,data\raw\images\fairface_0005201.jpg,1,Male_20-39_Dark,audit_identity_0233,audit_identity_0233,audit
data\raw\images\fairface_0004254.jpg,data\raw\images\fairface_0004554.jpg,1,Male_40-59_Light,audit_identity_0329,audit_identity_0329,audit
data\raw\images\fairface_0008216.jpg,data\raw\images\fairface_0009403.jpg,1,Female_20-39_Dark,audit_identity_0059,audit_identity_0059,audit
data\raw\images\fairface_0007849.jpg,data\raw\images\fairface_0007938.jpg,1,Female_20-39_Light,audit_identity_0089,audit_identity_0089,audit
data\raw\images\fairface_0006846.jpg,data\raw\images\fairface_0006996.jpg,1,Female_0-19_Medium,audit_identity_0039,audit_identity_0039,audit
data\raw\images\fairface_0003054.jpg,data\raw\images\fairface_0003059.jpg,1,Female_20-39_Medium,audit_identity_0110,audit_identity_0110,audit
data\raw\images\fairface_0008360.jpg,data\raw\images\fairface_0009726.jpg,1,Male_60+_Dark,audit_identity_0354,audit_identity_0354,audit
data\raw\images\fairface_0008286.jpg,data\raw\images\fairface_0008390.jpg,1,Female_20-39_Light,audit_identity_0091,audit_identity_0091,audit
data\raw\images\fairface_0008425.jpg,data\raw\images\fairface_0008516.jpg,1,Male_20-39_Medium,audit_identity_0314,audit_identity_0314,audit
data\raw\images\fairface_0001235.jpg,data\raw\images\fairface_0001242.jpg,1,Female_20-39_Medium,audit_identity_0103,audit_identity_0103,audit
data\raw\images\fairface_0003609.jpg,data\raw\images\fairface_0003785.jpg,1,Male_20-39_Light,audit_identity_0251,audit_identity_0251,audit
data\raw\images\fairface_0005227.jpg,data\raw\images\fairface_0005593.jpg,1,Male_0-19_Dark,audit_identity_0181,audit_identity_0181,audit
data\raw\images\fairface_0000299.jpg,data\raw\images\fairface_0000403.jpg,1,Male_20-39_Medium,audit_identity_0272,audit_identity_0272,audit
data\raw\images\fairface_0001215.jpg,data\raw\images\fairface_0001240.jpg,1,Female_0-19_Light,audit_identity_0010,audit_identity_0010,audit
data\raw\images\fairface_0006908.jpg,data\raw\images\fairface_0007062.jpg,1,Male_20-39_Light,audit_identity_0262,audit_identity_0262,audit
data\raw\images\fairface_0004740.jpg,data\raw\images\fairface_0004898.jpg,1,Female_0-19_Light,audit_identity_0015,audit_identity_0015,audit
data\raw\images\fairface_0003822.jpg,data\raw\images\fairface_0003861.jpg,1,Female_20-39_Medium,audit_identity_0114,audit_identity_0114,audit
data\raw\images\fairface_0003235.jpg,data\raw\images\fairface_0003681.jpg,1,Male_20-39_Dark,audit_identity_0231,audit_identity_0231,audit
data\raw\images\fairface_0000128.jpg,data\raw\images\fairface_0000639.jpg,1,Male_40-59_Medium,audit_identity_0335,audit_identity_0335,audit
data\raw\images\fairface_0000167.jpg,data\raw\images\fairface_0000555.jpg,1,Female_20-39_Dark,audit_identity_0048,audit_identity_0048,audit
data\raw\images\fairface_0004553.jpg,data\raw\images\fairface_0004895.jpg,1,Male_20-39_Dark,audit_identity_0232,audit_identity_0232,audit
data\raw\images\fairface_0000256.jpg,data\raw\images\fairface_0000332.jpg,1,Female_20-39_Light,audit_identity_0062,audit_identity_0062,audit
data\raw\images\fairface_0007400.jpg,data\raw\images\fairface_0007579.jpg,1,Male_20-39_Dark,audit_identity_0235,audit_identity_0235,audit
data\raw\images\fairface_0007325.jpg,data\raw\images\fairface_0007388.jpg,1,Male_20-39_Light,audit_identity_0263,audit_identity_0263,audit
data\raw\images\fairface_0000345.jpg,data\raw\images\fairface_0001066.jpg,1,Female_40-59_Dark,audit_identity_0145,audit_identity_0145,audit
data\raw\images\fairface_0001123.jpg,data\raw\images\fairface_0001205.jpg,1,Male_0-19_Medium,audit_identity_0204,audit_identity_0204,audit
data\raw\images\fairface_0006464.jpg,data\raw\images\fairface_0007204.jpg,1,Male_40-59_Medium,audit_identity_0348,audit_identity_0348,audit
data\raw\images\fairface_0006562.jpg,data\raw\images\fairface_0006994.jpg,1,Female_0-19_Light,audit_identity_0018,audit_identity_0018,audit
data\raw\images\fairface_0009734.jpg,data\raw\images\fairface_0009852.jpg,1,Female_0-19_Dark,audit_identity_0008,audit_identity_0008,audit
data\raw\images\fairface_0009391.jpg,data\raw\images\fairface_0009617.jpg,1,Female_0-19_Light,audit_identity_0021,audit_identity_0021,audit
data\raw\images\fairface_0004090.jpg,data\raw\images\fairface_0004698.jpg,1,Female_0-19_Medium,audit_identity_0034,audit_identity_0034,audit
data\raw\images\fairface_0000110.jpg,data\raw\images\fairface_0000142.jpg,1,Female_0-19_Light,audit_identity_0009,audit_identity_0009,audit
data\raw\images\fairface_0008685.jpg,data\raw\images\fairface_0008904.jpg,1,Female_20-39_Light,audit_identity_0093,audit_identity_0093,audit
data\raw\images\fairface_0001586.jpg,data\raw\images\fairface_0001767.jpg,1,Female_0-19_Light,audit_identity_0011,audit_identity_0011,audit
data\raw\images\fairface_0007322.jpg,data\raw\images\fairface_0007325.jpg,1,Male_20-39_Light,audit_identity_0263,audit_identity_0263,audit
data\raw\images\fairface_0009878.jpg,data\raw\images\fairface_0009940.jpg,1,Male_20-39_Medium,audit_identity_0322,audit_identity_0322,audit
data\raw\images\fairface_0007461.jpg,data\raw\images\fairface_0008360.jpg,1,Male_60+_Dark,audit_identity_0354,audit_identity_0354,audit
data\raw\images\fairface_0002976.jpg,data\raw\images\fairface_0003057.jpg,1,Female_0-19_Medium,audit_identity_0031,audit_identity_0031,audit
data\raw\images\fairface_0000726.jpg,data\raw\images\fairface_0000804.jpg,1,Female_0-19_Medium,audit_identity_0023,audit_identity_0023,audit
data\raw\images\fairface_0000424.jpg,data\raw\images\fairface_0001179.jpg,1,Female_40-59_Medium,audit_identity_0153,audit_identity_0153,audit
